run_id,claim_id,rater_id,supported
run-1f22d862e89ed9e0,claim-5db2a66c0bb8f404,human_adjudicated,0
run-1f22d862e89ed9e0,claim-66a1f4a4d9c69bee,human_adjudicated,1
run-1f22d862e89ed9e0,claim-6dc7893b25ac7ec3,human_adjudicated,1
run-1f22d862e89ed9e0,claim-85ca4aff0fb5ddf5,human_adjudicated,0
run-1f22d862e89ed9e0,claim-881b4f42ce48d6b0,human_adjudicated,0
run-1f22d862e89ed9e0,claim-8d19bb31d9e13ca6,human_adjudicated,1
run-1f22d862e89ed9e0,claim-90c0a7e7cb048695,human_adjudicated,1
run-1f22d862e89ed9e0,claim-920d098eeee29465,human_adjudicated,1
run-1f22d862e89ed9e0,claim-9515f274401a51ce,human_adjudicated,1
run-1f22d862e89ed9e0,claim-a04615ba606c8ef6,human_adjudicated,0
run-1f22d862e89ed9e0,claim-b0a49b1647321153,human_adjudicated,1
run-1f22d862e89ed9e0,claim-b268263e9f318924,human_adjudicated,1
run-1f22d862e89ed9e0,claim-b60b2180bb7a4f54,human_adjudicated,0
run-1f22d862e89ed9e0,claim-b821f04fe480c71f,human_adjudicated,1
run-1f22d862e89ed9e0,claim-d00da94479912437,human_adjudicated,1
run-1f22d862e89ed9e0,claim-d9a2b20862e4eaf1,human_adjudicated,1
run-1f22d862e89ed9e0,claim-e101664b3ad6aaa0,human_adjudicated,1
run-1f22d862e89ed9e0,claim-e3d2bd5371350475,human_adjudicated,1
run-1f22d862e89ed9e0,claim-f72c10602744d5e8,human_adjudicated,1
run-1f22d862e89ed9e0,claim-fcce8c2df25b909b,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-04551e65104ad682,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-12488544d17cd074,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-1712e9f67d7cb7e2,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-183000eadbf4f0de,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-1c9e45d4f7d5d3e9,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-27f710b8f1a9eb72,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-44f7dd23e9cb2907,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-4732f515de98d643,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-5d17018819f1502f,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-60b8fca5c380fe3b,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-615e8947206a3c3f,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-637fdb0be7f799d7,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-658dded4525fffbc,human_adjudicated,0
run-1f7ec1d90d50a46c,claim-6b00b8e80c57ec06,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-709ffc5339fb2781,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-9afeb44b4732d9a4,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-a2ffb69434167d83,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-b165955aa314a2ce,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-c4e0ceaa138b295e,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-e101664b3ad6aaa0,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-f041c752479de234,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-f823f2e2786f5df2,human_adjudicated,1
run-1f7ec1d90d50a46c,claim-f9229c04286d6978,human_adjudicated,1
run-1fa1c638442ee1fa,claim-9c2d5eefd2f1c892,human_adjudicated,0
run-1fa1c638442ee1fa,claim-cfb4ada41496595a,human_adjudicated,0
run-1fa1c638442ee1fa,claim-e89c8330e7694ef9,human_adjudicated,0
run-1fc16413505ee60d,claim-9c2d5eefd2f1c892,human_adjudicated,0
run-1fc16413505ee60d,claim-cfb4ada41496595a,human_adjudicated,0
run-1fc16413505ee60d,claim-e89c8330e7694ef9,human_adjudicated,0
run-1fd55274ac27a1ad,claim-1f5aa82c73817981,human_adjudicated,1
run-1fd55274ac27a1ad,claim-39473ea2ca61fe49,human_adjudicated,1
run-1fd55274ac27a1ad,claim-53a8e419107df166,human_adjudicated,1
run-1fd55274ac27a1ad,claim-55bbdd72e15ddbd2,human_adjudicated,1
run-1fd55274ac27a1ad,claim-888dd8e65ebd1e0c,human_adjudicated,1
run-1fd55274ac27a1ad,claim-addeb18eef12d66f,human_adjudicated,0
run-1fd55274ac27a1ad,claim-afe921d2dea545a4,human_adjudicated,1
run-1fd55274ac27a1ad,claim-c2d68998cb2480b0,human_adjudicated,0
run-1fd55274ac27a1ad,claim-c4877a5cc7a9f05f,human_adjudicated,1
run-1fd55274ac27a1ad,claim-d101143515cd53aa,human_adjudicated,1
run-1fd55274ac27a1ad,claim-db58e68a276f73f2,human_adjudicated,1
run-1fd55274ac27a1ad,claim-e101664b3ad6aaa0,human_adjudicated,1
run-1fd55274ac27a1ad,claim-f823f2e2786f5df2,human_adjudicated,1
run-20976014e96c96a2,claim-15ec35b6385e963c,human_adjudicated,0
run-20976014e96c96a2,claim-1f5aa82c73817981,human_adjudicated,1
run-20976014e96c96a2,claim-207c8e66aa674ec9,human_adjudicated,0
run-20976014e96c96a2,claim-2e2299045fa7ddb3,human_adjudicated,1
run-20976014e96c96a2,claim-39473ea2ca61fe49,human_adjudicated,1
run-20976014e96c96a2,claim-53a8e419107df166,human_adjudicated,1
run-20976014e96c96a2,claim-55bbdd72e15ddbd2,human_adjudicated,1
run-20976014e96c96a2,claim-5d25ddd869dcf8c5,human_adjudicated,1
run-20976014e96c96a2,claim-6536571af47d329f,human_adjudicated,1
run-20976014e96c96a2,claim-67e1a8389ac1368d,human_adjudicated,0
run-20976014e96c96a2,claim-6835dd660940a973,human_adjudicated,1
run-20976014e96c96a2,claim-7803ebeefceccf40,human_adjudicated,1
run-20976014e96c96a2,claim-888dd8e65ebd1e0c,human_adjudicated,1
run-20976014e96c96a2,claim-991b30fc13e25374,human_adjudicated,0
run-20976014e96c96a2,claim-9d3cf96ca03eee1d,human_adjudicated,0
run-20976014e96c96a2,claim-addeb18eef12d66f,human_adjudicated,0
run-20976014e96c96a2,claim-af67f804ba3619ea,human_adjudicated,0
run-20976014e96c96a2,claim-afe921d2dea545a4,human_adjudicated,1
run-20976014e96c96a2,claim-b1a54de34f72ecc5,human_adjudicated,0
run-20976014e96c96a2,claim-b7ff2fb4dcd929f3,human_adjudicated,1
run-20976014e96c96a2,claim-bdd71b4be152e236,human_adjudicated,1
run-20976014e96c96a2,claim-bee3b25a4888ad75,human_adjudicated,1
run-20976014e96c96a2,claim-c2d68998cb2480b0,human_adjudicated,0
run-20976014e96c96a2,claim-c4877a5cc7a9f05f,human_adjudicated,1
run-20976014e96c96a2,claim-cd6a51bfe62f1890,human_adjudicated,0
run-20976014e96c96a2,claim-d101143515cd53aa,human_adjudicated,1
run-20976014e96c96a2,claim-db58e68a276f73f2,human_adjudicated,1
run-20976014e96c96a2,claim-df8d48ae841bd6c9,human_adjudicated,1
run-20976014e96c96a2,claim-ea7bad6ea315b12d,human_adjudicated,1
run-20976014e96c96a2,claim-f823f2e2786f5df2,human_adjudicated,1
run-20976014e96c96a2,claim-f82b2e18ab2cb75a,human_adjudicated,1
run-21053b501636fcf8,claim-2e2299045fa7ddb3,human_adjudicated,1
run-21053b501636fcf8,claim-30f2b75b70add393,human_adjudicated,1
run-21053b501636fcf8,claim-39473ea2ca61fe49,human_adjudicated,1
run-21053b501636fcf8,claim-637e6173022e54dd,human_adjudicated,1
run-21053b501636fcf8,claim-6536571af47d329f,human_adjudicated,1
run-21053b501636fcf8,claim-6835dd660940a973,human_adjudicated,1
run-21053b501636fcf8,claim-69d701708e69fd48,human_adjudicated,0
run-21053b501636fcf8,claim-6a4c36f5c005d430,human_adjudicated,0
run-21053b501636fcf8,claim-714e03bb3cec9b87,human_adjudicated,1
run-21053b501636fcf8,claim-7803ebeefceccf40,human_adjudicated,1
run-21053b501636fcf8,claim-9366932dfd4e007f,human_adjudicated,1
run-21053b501636fcf8,claim-afe921d2dea545a4,human_adjudicated,1
run-21053b501636fcf8,claim-b576bdaa57856f92,human_adjudicated,1
run-21053b501636fcf8,claim-bee3b25a4888ad75,human_adjudicated,1
run-21053b501636fcf8,claim-c101a018bf9cecfc,human_adjudicated,1
run-21053b501636fcf8,claim-c1bec18aa27f79ba,human_adjudicated,1
run-21053b501636fcf8,claim-ceddfc3f082410e7,human_adjudicated,1
run-21053b501636fcf8,claim-d2f05a7f92b3c300,human_adjudicated,1
run-21053b501636fcf8,claim-da116e4664dfbb48,human_adjudicated,1
run-21053b501636fcf8,claim-e101664b3ad6aaa0,human_adjudicated,1
run-21053b501636fcf8,claim-f823f2e2786f5df2,human_adjudicated,1
run-21053b501636fcf8,claim-fcce8c2df25b909b,human_adjudicated,1
run-21290a9f476be271,claim-00f3e2800d2e6a11,human_adjudicated,1
run-21290a9f476be271,claim-147656ceb777bb2f,human_adjudicated,0
run-21290a9f476be271,claim-15ec35b6385e963c,human_adjudicated,0
run-21290a9f476be271,claim-26b121ce1a076eb9,human_adjudicated,1
run-21290a9f476be271,claim-2e2299045fa7ddb3,human_adjudicated,1
run-21290a9f476be271,claim-39473ea2ca61fe49,human_adjudicated,1
run-21290a9f476be271,claim-63769fa40bf6f326,human_adjudicated,0
run-21290a9f476be271,claim-637e6173022e54dd,human_adjudicated,1
run-21290a9f476be271,claim-6536571af47d329f,human_adjudicated,1
run-21290a9f476be271,claim-6835dd660940a973,human_adjudicated,1
run-21290a9f476be271,claim-6a4c36f5c005d430,human_adjudicated,0
run-21290a9f476be271,claim-7803ebeefceccf40,human_adjudicated,1
run-21290a9f476be271,claim-83175074efc3ac0c,human_adjudicated,0
run-21290a9f476be271,claim-8722749428a58b51,human_adjudicated,1
run-21290a9f476be271,claim-9d3cf96ca03eee1d,human_adjudicated,0
run-21290a9f476be271,claim-a2629b870c884acf,human_adjudicated,1
run-21290a9f476be271,claim-addeb18eef12d66f,human_adjudicated,0
run-21290a9f476be271,claim-afe921d2dea545a4,human_adjudicated,1
run-21290a9f476be271,claim-b576bdaa57856f92,human_adjudicated,1
run-21290a9f476be271,claim-b7ff2fb4dcd929f3,human_adjudicated,1
run-21290a9f476be271,claim-bee3b25a4888ad75,human_adjudicated,1
run-21290a9f476be271,claim-c4877a5cc7a9f05f,human_adjudicated,1
run-21290a9f476be271,claim-db58e68a276f73f2,human_adjudicated,1
run-21290a9f476be271,claim-df8d48ae841bd6c9,human_adjudicated,1
run-21290a9f476be271,claim-e101664b3ad6aaa0,human_adjudicated,1
run-21290a9f476be271,claim-f823f2e2786f5df2,human_adjudicated,1
run-2140827097ce5402,claim-2be768189fdf6498,human_adjudicated,1
run-2140827097ce5402,claim-2e2299045fa7ddb3,human_adjudicated,1
run-2140827097ce5402,claim-30f2b75b70add393,human_adjudicated,1
run-2140827097ce5402,claim-39473ea2ca61fe49,human_adjudicated,1
run-2140827097ce5402,claim-6536571af47d329f,human_adjudicated,1
run-2140827097ce5402,claim-6835dd660940a973,human_adjudicated,1
run-2140827097ce5402,claim-69d701708e69fd48,human_adjudicated,0
run-2140827097ce5402,claim-714e03bb3cec9b87,human_adjudicated,1
run-2140827097ce5402,claim-7803ebeefceccf40,human_adjudicated,1
run-2140827097ce5402,claim-9366932dfd4e007f,human_adjudicated,1
run-2140827097ce5402,claim-a0402763c5848368,human_adjudicated,1
run-2140827097ce5402,claim-afe921d2dea545a4,human_adjudicated,1
run-2140827097ce5402,claim-bd8e4d225989b926,human_adjudicated,1
run-2140827097ce5402,claim-bee3b25a4888ad75,human_adjudicated,1
run-2140827097ce5402,claim-c101a018bf9cecfc,human_adjudicated,1
run-2140827097ce5402,claim-c1bec18aa27f79ba,human_adjudicated,1
run-2140827097ce5402,claim-d2f05a7f92b3c300,human_adjudicated,1
run-2140827097ce5402,claim-da116e4664dfbb48,human_adjudicated,1
run-2140827097ce5402,claim-e101664b3ad6aaa0,human_adjudicated,1
run-2140827097ce5402,claim-f823f2e2786f5df2,human_adjudicated,1
run-2140827097ce5402,claim-fcce8c2df25b909b,human_adjudicated,1
run-218de8477385005d,claim-15ec35b6385e963c,human_adjudicated,0
run-218de8477385005d,claim-1f5aa82c73817981,human_adjudicated,1
run-218de8477385005d,claim-2c8b41a54a0fe323,human_adjudicated,1
run-218de8477385005d,claim-32707df50775b05b,human_adjudicated,0
run-218de8477385005d,claim-39473ea2ca61fe49,human_adjudicated,1
run-218de8477385005d,claim-53a8e419107df166,human_adjudicated,1
run-218de8477385005d,claim-55bbdd72e15ddbd2,human_adjudicated,1
run-218de8477385005d,claim-5d25ddd869dcf8c5,human_adjudicated,1
run-218de8477385005d,claim-67e1a8389ac1368d,human_adjudicated,0
run-218de8477385005d,claim-6835dd660940a973,human_adjudicated,1
run-218de8477385005d,claim-7803ebeefceccf40,human_adjudicated,1
run-218de8477385005d,claim-888dd8e65ebd1e0c,human_adjudicated,1
run-218de8477385005d,claim-addeb18eef12d66f,human_adjudicated,0
run-218de8477385005d,claim-afe921d2dea545a4,human_adjudicated,1
run-218de8477385005d,claim-b7ff2fb4dcd929f3,human_adjudicated,1
run-218de8477385005d,claim-b9d94b94e9e97f3b,human_adjudicated,0
run-218de8477385005d,claim-bdd71b4be152e236,human_adjudicated,1
run-218de8477385005d,claim-bee3b25a4888ad75,human_adjudicated,1
run-218de8477385005d,claim-c2d68998cb2480b0,human_adjudicated,0
run-218de8477385005d,claim-c4877a5cc7a9f05f,human_adjudicated,1
run-218de8477385005d,claim-d101143515cd53aa,human_adjudicated,1
run-218de8477385005d,claim-d2d73c1e6b916eb2,human_adjudicated,1
run-218de8477385005d,claim-db58e68a276f73f2,human_adjudicated,1
run-218de8477385005d,claim-e101664b3ad6aaa0,human_adjudicated,1
run-218de8477385005d,claim-ea7bad6ea315b12d,human_adjudicated,1
run-218de8477385005d,claim-f823f2e2786f5df2,human_adjudicated,1
run-237e55c0768d5a8b,claim-01390165345d7de8,human_adjudicated,0
run-237e55c0768d5a8b,claim-0753382c525bdd94,human_adjudicated,1
run-237e55c0768d5a8b,claim-130d9d5b213bc0a0,human_adjudicated,1
run-237e55c0768d5a8b,claim-1ab6e6f31286d862,human_adjudicated,1
run-237e55c0768d5a8b,claim-1cc7b7a1d5beb0c9,human_adjudicated,1
run-237e55c0768d5a8b,claim-1f7e656a190b080f,human_adjudicated,0
run-237e55c0768d5a8b,claim-2be768189fdf6498,human_adjudicated,1
run-237e55c0768d5a8b,claim-2e2299045fa7ddb3,human_adjudicated,1
run-237e55c0768d5a8b,claim-39473ea2ca61fe49,human_adjudicated,1
run-237e55c0768d5a8b,claim-4252293b9c5df619,human_adjudicated,1
run-237e55c0768d5a8b,claim-6536571af47d329f,human_adjudicated,1
run-237e55c0768d5a8b,claim-6bd19bfa1d87aeba,human_adjudicated,1
run-237e55c0768d5a8b,claim-714e03bb3cec9b87,human_adjudicated,1
run-237e55c0768d5a8b,claim-758ee059bc4e2234,human_adjudicated,1
run-237e55c0768d5a8b,claim-7d01f98ac4ababb2,human_adjudicated,1
run-237e55c0768d5a8b,claim-9366932dfd4e007f,human_adjudicated,1
run-237e55c0768d5a8b,claim-a0402763c5848368,human_adjudicated,1
run-237e55c0768d5a8b,claim-a97a21da1dfc8f33,human_adjudicated,1
run-237e55c0768d5a8b,claim-afe921d2dea545a4,human_adjudicated,1
run-237e55c0768d5a8b,claim-bd8e4d225989b926,human_adjudicated,1
run-237e55c0768d5a8b,claim-d354c4dd8ccfeeba,human_adjudicated,1
run-237e55c0768d5a8b,claim-d57628ed886b9397,human_adjudicated,1
run-237e55c0768d5a8b,claim-ebb8e928d0baf3fc,human_adjudicated,0
run-237e55c0768d5a8b,claim-f823f2e2786f5df2,human_adjudicated,1
run-237e55c0768d5a8b,claim-fcce8c2df25b909b,human_adjudicated,1
run-25926c54b4212339,claim-24b72d22077bd973,human_adjudicated,1
run-25926c54b4212339,claim-3ae82f5b59a482b8,human_adjudicated,1
run-25926c54b4212339,claim-5477197e1d63902c,human_adjudicated,1
run-25926c54b4212339,claim-6dc7893b25ac7ec3,human_adjudicated,1
run-25926c54b4212339,claim-85ca4aff0fb5ddf5,human_adjudicated,0
run-25926c54b4212339,claim-89ca04d25f0f019e,human_adjudicated,1
run-25926c54b4212339,claim-90c0a7e7cb048695,human_adjudicated,1
run-25926c54b4212339,claim-920d098eeee29465,human_adjudicated,1
run-25926c54b4212339,claim-9515f274401a51ce,human_adjudicated,1
run-25926c54b4212339,claim-9f8d9232572742d7,human_adjudicated,1
run-25926c54b4212339,claim-ad49c80b5de89f63,human_adjudicated,0
run-25926c54b4212339,claim-b0a49b1647321153,human_adjudicated,1
run-25926c54b4212339,claim-b60b2180bb7a4f54,human_adjudicated,0
run-25926c54b4212339,claim-b821f04fe480c71f,human_adjudicated,1
run-25926c54b4212339,claim-db58e68a276f73f2,human_adjudicated,1
run-25926c54b4212339,claim-e101664b3ad6aaa0,human_adjudicated,1
run-25926c54b4212339,claim-e2c6c7d2abd20670,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-023e9944c7cadd4a,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-30f2b75b70add393,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-3f4f2dd4fb7529b6,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-4538fb379b4649d1,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-482dcce093571f79,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-66588bbae11e0538,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-675f40ec0ffe5041,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-729318bf1714782a,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-7ef99153cc41d848,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-958b9c876728ec7c,human_adjudicated,1
run-25ae34f6b0b13ce8,claim-db58e68a276f73f2,human_adjudicated,1
run-2675c00e7f1c13b4,claim-01390165345d7de8,human_adjudicated,0
run-2675c00e7f1c13b4,claim-15a9a459a2f0ffa0,human_adjudicated,1
run-2675c00e7f1c13b4,claim-15ec35b6385e963c,human_adjudicated,0
run-2675c00e7f1c13b4,claim-1f7e656a190b080f,human_adjudicated,0
run-2675c00e7f1c13b4,claim-39473ea2ca61fe49,human_adjudicated,1
run-2675c00e7f1c13b4,claim-4252293b9c5df619,human_adjudicated,1
run-2675c00e7f1c13b4,claim-51062c7127dc260d,human_adjudicated,0
run-2675c00e7f1c13b4,claim-522e12cd2f0bcf07,human_adjudicated,0
run-2675c00e7f1c13b4,claim-55bbdd72e15ddbd2,human_adjudicated,1
run-2675c00e7f1c13b4,claim-6835dd660940a973,human_adjudicated,1
run-2675c00e7f1c13b4,claim-69d701708e69fd48,human_adjudicated,0
run-2675c00e7f1c13b4,claim-729318bf1714782a,human_adjudicated,1
run-2675c00e7f1c13b4,claim-7803ebeefceccf40,human_adjudicated,1
run-2675c00e7f1c13b4,claim-7d01f98ac4ababb2,human_adjudicated,1
run-2675c00e7f1c13b4,claim-881b4f42ce48d6b0,human_adjudicated,0
run-2675c00e7f1c13b4,claim-a04615ba606c8ef6,human_adjudicated,0
run-2675c00e7f1c13b4,claim-a20f82f809611ae5,human_adjudicated,1
run-2675c00e7f1c13b4,claim-addeb18eef12d66f,human_adjudicated,0
run-2675c00e7f1c13b4,claim-afe921d2dea545a4,human_adjudicated,1
run-2675c00e7f1c13b4,claim-bee3b25a4888ad75,human_adjudicated,1
run-2675c00e7f1c13b4,claim-c101a018bf9cecfc,human_adjudicated,1
run-2675c00e7f1c13b4,claim-d00da94479912437,human_adjudicated,1
run-2675c00e7f1c13b4,claim-d2f05a7f92b3c300,human_adjudicated,1
run-2675c00e7f1c13b4,claim-d354c4dd8ccfeeba,human_adjudicated,1
run-2675c00e7f1c13b4,claim-d9a2b20862e4eaf1,human_adjudicated,1
run-2675c00e7f1c13b4,claim-da116e4664dfbb48,human_adjudicated,1
run-2675c00e7f1c13b4,claim-e101664b3ad6aaa0,human_adjudicated,1
run-2675c00e7f1c13b4,claim-f823f2e2786f5df2,human_adjudicated,1
run-2675c00e7f1c13b4,claim-fcce8c2df25b909b,human_adjudicated,1
run-26a1fb91a8471983,claim-04551e65104ad682,human_adjudicated,1
run-26a1fb91a8471983,claim-06d41dc29e36d675,human_adjudicated,1
run-26a1fb91a8471983,claim-07f5bca4cf795844,human_adjudicated,1
run-26a1fb91a8471983,claim-0b7a09c926c5afca,human_adjudicated,1
run-26a1fb91a8471983,claim-20782d05413df221,human_adjudicated,0
run-26a1fb91a8471983,claim-20bbd58d198ea03f,human_adjudicated,1
run-26a1fb91a8471983,claim-2a6463c5f25431e6,human_adjudicated,0
run-26a1fb91a8471983,claim-314bd342d059bfa2,human_adjudicated,1
run-26a1fb91a8471983,claim-372e0037ef25faef,human_adjudicated,1
run-26a1fb91a8471983,claim-4732f515de98d643,human_adjudicated,1
run-26a1fb91a8471983,claim-60b8fca5c380fe3b,human_adjudicated,1
run-26a1fb91a8471983,claim-637fdb0be7f799d7,human_adjudicated,1
run-26a1fb91a8471983,claim-6b00b8e80c57ec06,human_adjudicated,1
run-26a1fb91a8471983,claim-758ee059bc4e2234,human_adjudicated,1
run-26a1fb91a8471983,claim-884b9fcd99ca2de3,human_adjudicated,0
run-26a1fb91a8471983,claim-8a2dbc498ea38bb2,human_adjudicated,1
run-26a1fb91a8471983,claim-9afeb44b4732d9a4,human_adjudicated,1
run-26a1fb91a8471983,claim-9c2aa63c92302529,human_adjudicated,0
run-26a1fb91a8471983,claim-a2ffb69434167d83,human_adjudicated,1
run-26a1fb91a8471983,claim-b30eaf2c053d1df8,human_adjudicated,1
run-26a1fb91a8471983,claim-bd00392803c84347,human_adjudicated,1
run-26a1fb91a8471983,claim-dba0771827d80c33,human_adjudicated,1
run-26a1fb91a8471983,claim-ea7734829299366b,human_adjudicated,1
run-26a1fb91a8471983,claim-f041c752479de234,human_adjudicated,1
run-26a1fb91a8471983,claim-f259e3a50188ba37,human_adjudicated,0
run-26a1fb91a8471983,claim-f5a1590f451c9b85,human_adjudicated,1
run-26a1fb91a8471983,claim-f823f2e2786f5df2,human_adjudicated,1
run-26a1fb91a8471983,claim-f9229c04286d6978,human_adjudicated,1
run-26e34e063ce2e738,claim-01390165345d7de8,human_adjudicated,0
run-26e34e063ce2e738,claim-0eca491b5eee34d4,human_adjudicated,0
run-26e34e063ce2e738,claim-15ec35b6385e963c,human_adjudicated,0
run-26e34e063ce2e738,claim-1f7e656a190b080f,human_adjudicated,0
run-26e34e063ce2e738,claim-39473ea2ca61fe49,human_adjudicated,1
run-26e34e063ce2e738,claim-3f4f2dd4fb7529b6,human_adjudicated,1
run-26e34e063ce2e738,claim-4252293b9c5df619,human_adjudicated,1
run-26e34e063ce2e738,claim-433a0b1af11b4126,human_adjudicated,1
run-26e34e063ce2e738,claim-51062c7127dc260d,human_adjudicated,0
run-26e34e063ce2e738,claim-522e12cd2f0bcf07,human_adjudicated,0
run-26e34e063ce2e738,claim-55bbdd72e15ddbd2,human_adjudicated,1
run-26e34e063ce2e738,claim-6835dd660940a973,human_adjudicated,1
run-26e34e063ce2e738,claim-69d701708e69fd48,human_adjudicated,0
run-26e34e063ce2e738,claim-7803ebeefceccf40,human_adjudicated,1
run-26e34e063ce2e738,claim-7d01f98ac4ababb2,human_adjudicated,1
run-26e34e063ce2e738,claim-9441500bdea50256,human_adjudicated,0
run-26e34e063ce2e738,claim-a20f82f809611ae5,human_adjudicated,1
run-26e34e063ce2e738,claim-addeb18eef12d66f,human_adjudicated,0
run-26e34e063ce2e738,claim-afe921d2dea545a4,human_adjudicated,1
run-26e34e063ce2e738,claim-bee3b25a4888ad75,human_adjudicated,1
run-26e34e063ce2e738,claim-c101a018bf9cecfc,human_adjudicated,1
run-26e34e063ce2e738,claim-d2f05a7f92b3c300,human_adjudicated,1
run-26e34e063ce2e738,claim-d354c4dd8ccfeeba,human_adjudicated,1
run-26e34e063ce2e738,claim-da116e4664dfbb48,human_adjudicated,1
run-26e34e063ce2e738,claim-dc6c121148771259,human_adjudicated,1
run-26e34e063ce2e738,claim-e101664b3ad6aaa0,human_adjudicated,1
run-26e34e063ce2e738,claim-ec1e9957d88aea7e,human_adjudicated,1
run-26e34e063ce2e738,claim-f823f2e2786f5df2,human_adjudicated,1
run-26e34e063ce2e738,claim-fcce8c2df25b909b,human_adjudicated,1
run-27f203f3920ca905,claim-00f3e2800d2e6a11,human_adjudicated,1
run-27f203f3920ca905,claim-072c6029e4756074,human_adjudicated,1
run-27f203f3920ca905,claim-105f843f29d4e4ae,human_adjudicated,1
run-27f203f3920ca905,claim-12ae8647c8a9f22b,human_adjudicated,1
run-27f203f3920ca905,claim-147656ceb777bb2f,human_adjudicated,0
run-27f203f3920ca905,claim-15ec35b6385e963c,human_adjudicated,0
run-27f203f3920ca905,claim-22ae7cb2833c142f,human_adjudicated,0
run-27f203f3920ca905,claim-2be768189fdf6498,human_adjudicated,1
run-27f203f3920ca905,claim-2e2299045fa7ddb3,human_adjudicated,1
run-27f203f3920ca905,claim-38505b14fe11ece1,human_adjudicated,1
run-27f203f3920ca905,claim-3a8b221068c36cf7,human_adjudicated,0
run-27f203f3920ca905,claim-42f55741044b7f70,human_adjudicated,1
run-27f203f3920ca905,claim-6536571af47d329f,human_adjudicated,1
run-27f203f3920ca905,claim-6835dd660940a973,human_adjudicated,1
run-27f203f3920ca905,claim-6a4c36f5c005d430,human_adjudicated,0
run-27f203f3920ca905,claim-6ed3d5af534656c4,human_adjudicated,1
run-27f203f3920ca905,claim-7803ebeefceccf40,human_adjudicated,1
run-27f203f3920ca905,claim-9d3cf96ca03eee1d,human_adjudicated,0
run-27f203f3920ca905,claim-b576bdaa57856f92,human_adjudicated,1
run-27f203f3920ca905,claim-b7ff2fb4dcd929f3,human_adjudicated,1
run-27f203f3920ca905,claim-bd8e4d225989b926,human_adjudicated,1
run-27f203f3920ca905,claim-bee3b25a4888ad75,human_adjudicated,1
run-27f203f3920ca905,claim-c58bb2d8f4035612,human_adjudicated,1
run-27f203f3920ca905,claim-db58e68a276f73f2,human_adjudicated,1
run-27f203f3920ca905,claim-df8d48ae841bd6c9,human_adjudicated,1
run-27f203f3920ca905,claim-e101664b3ad6aaa0,human_adjudicated,1
run-27f203f3920ca905,claim-ea5fbf20aaeaf883,human_adjudicated,1
run-27f203f3920ca905,claim-f823f2e2786f5df2,human_adjudicated,1
run-28dbd12fbb0b8625,claim-1ed6dfe8ffd844ea,human_adjudicated,0
run-28dbd12fbb0b8625,claim-1f8bfe40cefce135,human_adjudicated,1
run-28dbd12fbb0b8625,claim-2202ae5da5008f54,human_adjudicated,1
run-28dbd12fbb0b8625,claim-41daa3b05913e5ec,human_adjudicated,1
run-28dbd12fbb0b8625,claim-51bd5670404b3990,human_adjudicated,1
run-28dbd12fbb0b8625,claim-808d966eb6dd429e,human_adjudicated,1
run-28dbd12fbb0b8625,claim-8333436a0541309d,human_adjudicated,1
run-28dbd12fbb0b8625,claim-9b4756d315422571,human_adjudicated,1
run-28dbd12fbb0b8625,claim-a0d8e14754c045de,human_adjudicated,1
run-28dbd12fbb0b8625,claim-a3871b4ffae43db5,human_adjudicated,1
run-28dbd12fbb0b8625,claim-b34f4f8fe0aab0c4,human_adjudicated,1
run-28dbd12fbb0b8625,claim-bd67aee31a4c1d6f,human_adjudicated,1
run-28dbd12fbb0b8625,claim-cc93a9317a2f39a1,human_adjudicated,1
run-28dbd12fbb0b8625,claim-ccf67c972c05cd02,human_adjudicated,1
run-28dbd12fbb0b8625,claim-ce289ebe61609f06,human_adjudicated,1
run-28dbd12fbb0b8625,claim-cf3d503aff23024d,human_adjudicated,1
